user_id,full_name,email,phone,state_code,signup_date,user_segment,is_active
296,Anmol Sabharwal,anmol296@example.com,5939982455,TN,2026-06-11T00:00:00,Retail,True
297,Lakshmi Mangat,lakshmi297@example.com,2256996112,WB,2025-10-24T00:00:00,Retail,True
298,Bishakha Loke,bishakha298@example.com,4759876220,PB,2025-11-17T00:00:00,Retail,True
299,Shivansh Ganesan,shivansh299@example.com,1117800681,PB,2025-10-21T00:00:00,Retail,True
300,Frado Ramakrishnan,frado300@example.com,3347228200,TG,2026-07-14T00:00:00,Premium,True
301,Anita Saxena,anita301@example.com,8299796884,KA,2024-11-13T00:00:00,Retail,True
302,Gaurav Sathe,gaurav302@example.com,5642400825,HR,2024-12-21T00:00:00,Retail,True
303,Vyanjana Sood,vyanjana303@example.com,0649308536,PB,2026-06-27T00:00:00,Retail,True
304,Nihal Ramakrishnan,nihal304@example.com,3416389448,BR,2024-10-01T00:00:00,Premium,True
305,Qabil Deshpande,qabil305@example.com,1797497350,HR,2024-11-24T00:00:00,Retail,True
306,Quincy Chaudry,quincy306@example.com,4270312073,OD,2025-03-27T00:00:00,SME,True
307,Kamya Sheth,kamya307@example.com,5120461872,HR,2024-12-05T00:00:00,SME,True
308,Jairaj Kothari,jairaj308@example.com,7303718376,BR,2026-03-07T00:00:00,Premium,True
309,Jason Kulkarni,jason309@example.com,4350313650,MH,2026-04-25T00:00:00,Premium,True
310,Meghana Kibe,meghana310@example.com,0979251327,RJ,2024-09-08T00:00:00,Retail,True
311,Darpan Parekh,darpan311@example.com,8127358573,KL,2025-07-23T00:00:00,Retail,True
312,Zashil Baral,zashil312@example.com,7848739285,TG,2026-03-12T00:00:00,Retail,True
313,Ekapad Wali,ekapad313@example.com,7448570862,MH,2024-11-11T00:00:00,Retail,True
314,Ekani Bhatnagar,ekani314@example.com,3878294565,BR,2025-11-17T00:00:00,Retail,True
315,Caleb Dayal,caleb315@example.com,0317310967,PB,2026-03-14T00:00:00,Retail,True
316,Chandran Peri,chandran316@example.com,9103717058,TG,2025-01-18T00:00:00,SME,False
317,Banjeet Bobal,banjeet317@example.com,1381138633,KA,2025-05-15T00:00:00,Retail,True
318,Ojasvi Cherian,ojasvi318@example.com,7612286852,AS,2025-10-08T00:00:00,Retail,True
319,Divya Nair,divya319@example.com,6659398368,TN,2025-07-29T00:00:00,Retail,True
320,Mekhala Acharya,mekhala320@example.com,4908240433,OD,2026-01-31T00:00:00,Retail,False
321,Girindra Barad,girindra321@example.com,5224593344,MP,2026-04-15T00:00:00,Retail,True
322,Faras Nair,faras322@example.com,2791940961,WB,2024-12-28T00:00:00,SME,True
323,Omaja Dara,omaja323@example.com,9060480589,TN,2024-08-17T00:00:00,Retail,True
324,Michael Bedi,michael324@example.com,7998136462,TG,2025-09-03T00:00:00,Retail,True
325,Chandran Rastogi,chandran325@example.com,1686227837,HR,2024-10-22T00:00:00,Retail,True
326,Xavier Bora,xavier326@example.com,6591166553,BR,2024-08-29T00:00:00,Retail,True
327,Dalaja Gara,dalaja327@example.com,9792703352,PB,2026-03-22T00:00:00,Retail,True
328,Manbir Mani,manbir328@example.com,5147705383,BR,2025-06-02T00:00:00,Retail,False
329,Vasudha Dhaliwal,vasudha329@example.com,6980420439,PB,2025-02-01T00:00:00,SME,True
330,Ekalinga Rama,ekalinga330@example.com,5104636815,HR,2024-11-08T00:00:00,Retail,True
331,Quincy Issac,quincy331@example.com,8003845762,BR,2026-04-05T00:00:00,Retail,True
332,Chasmum Keer,chasmum332@example.com,0460843256,KL,2025-07-23T00:00:00,Retail,True
333,Omisha Khosla,omisha333@example.com,6495782329,KA,2026-01-14T00:00:00,Retail,True
334,Krishna Sani,krishna334@example.com,9251881252,WB,2025-08-02T00:00:00,Retail,True
335,Chavvi Savant,chavvi335@example.com,2312209949,TG,2025-04-08T00:00:00,Retail,True
336,Vihaan Bal,vihaan336@example.com,1728975267,UP,2026-04-18T00:00:00,Retail,True
337,Upkaar Bali,upkaar337@example.com,0463331279,KA,2025-02-07T00:00:00,Premium,True
338,Prisha Ravel,prisha338@example.com,9656999880,AS,2026-03-10T00:00:00,SME,True
339,Brijesh Korpal,brijesh339@example.com,0868034764,PB,2026-05-14T00:00:00,Retail,True
340,Chaitaly Bhagat,chaitaly340@example.com,7718129826,OD,2025-11-05T00:00:00,Retail,True
341,Praneel Setty,praneel341@example.com,7145211175,DL,2025-08-05T00:00:00,Retail,True
342,Kritika Rai,kritika342@example.com,2592222064,AS,2024-09-17T00:00:00,Retail,True
343,Jacob Deep,jacob343@example.com,0940777809,KA,2026-06-01T00:00:00,SME,True
344,Sudiksha Rout,sudiksha344@example.com,1990384983,MP,2025-11-26T00:00:00,Retail,True
345,Ikshita Bansal,ikshita345@example.com,0994510162,DL,2025-11-13T00:00:00,Premium,True
346,Tamanna Parsa,tamanna346@example.com,1455616814,WB,2025-07-05T00:00:00,Retail,True
347,Forum Vyas,forum347@example.com,8339019817,DL,2025-11-14T00:00:00,Retail,True
348,Aashi Vora,aashi348@example.com,2997877293,PB,2024-11-04T00:00:00,Retail,True
349,Arjun Shroff,arjun349@example.com,3966055830,GJ,2026-08-04T00:00:00,Retail,True
350,Darika Mital,darika350@example.com,0155699023,UP,2025-08-17T00:00:00,Retail,True
351,Balendra Deshpande,balendra351@example.com,2785760849,BR,2025-07-22T00:00:00,Retail,True
352,Sathvik Narula,sathvik352@example.com,1240568299,PB,2024-10-16T00:00:00,Retail,True
353,Darika Murty,darika353@example.com,4617357438,MP,2025-05-27T00:00:00,Retail,True
354,Baljiwan Jaggi,baljiwan354@example.com,7807823578,TG,2025-07-17T00:00:00,Retail,True
355,Zaitra Deo,zaitra355@example.com,0768104091,HR,2025-06-23T00:00:00,Premium,True
356,Devika Bajaj,devika356@example.com,3533448571,MP,2024-12-20T00:00:00,Retail,True
357,Ishwar Aurora,ishwar357@example.com,3858542493,KL,2026-03-05T00:00:00,Retail,True
358,Sachi Bedi,sachi358@example.com,0701601662,TG,2026-06-27T00:00:00,Retail,True
359,Devika Natarajan,devika359@example.com,8179217174,KA,2026-06-02T00:00:00,Retail,True
360,Maanas Kuruvilla,maanas360@example.com,6255770171,MH,2025-08-16T00:00:00,Retail,True
361,Barkha Pall,barkha361@example.com,8161581487,PB,2025-12-20T00:00:00,Retail,True
362,Yagnesh Dutt,yagnesh362@example.com,6153966958,TG,2024-10-28T00:00:00,Retail,True
363,Ishwar Sheth,ishwar363@example.com,8172461919,DL,2026-06-18T00:00:00,Retail,True
364,Gautam Kalla,gautam364@example.com,9022784699,TG,2026-04-13T00:00:00,Retail,True
365,Chandani Modi,chandani365@example.com,5190986240,UP,2025-11-01T00:00:00,Retail,True
366,Jagrati Choudhary,jagrati366@example.com,0369656666,GJ,2025-11-07T00:00:00,Retail,True
367,Liam Guha,liam367@example.com,5624220102,AS,2025-04-06T00:00:00,Retail,True
368,Laksh Sagar,laksh368@example.com,9692786876,OD,2025-02-24T00:00:00,Retail,True
369,Abhimanyu Tara,abhimanyu369@example.com,8468950097,AS,2025-11-25T00:00:00,SME,True
370,Fariq Dhar,fariq370@example.com,7818913718,BR,2025-01-22T00:00:00,SME,True
371,Hemal Warrior,hemal371@example.com,7787956544,TG,2025-04-23T00:00:00,Retail,True
372,Abha Bhat,abha372@example.com,9290490471,HR,2026-02-28T00:00:00,Premium,True
373,Zayyan Deo,zayyan373@example.com,4401929275,TN,2025-05-28T00:00:00,Retail,True
374,Pratyush Wable,pratyush374@example.com,5129276637,AS,2026-01-17T00:00:00,Retail,True
375,Chatura Lalla,chatura375@example.com,0276747836,GJ,2025-11-14T00:00:00,SME,True
376,Radhika Arora,radhika376@example.com,7658018569,BR,2024-10-03T00:00:00,Retail,True
377,Guneet Kumer,guneet377@example.com,7393852580,MP,2024-11-01T00:00:00,Retail,False
378,Guneet Vohra,guneet378@example.com,7534430091,TN,2026-06-06T00:00:00,Retail,True
379,Jagdish Chadha,jagdish379@example.com,6921244717,DL,2025-05-30T00:00:00,Premium,True
380,Neel Borah,neel380@example.com,0665044271,TG,2026-08-02T00:00:00,Retail,True
381,Pranav Swamy,pranav381@example.com,2863917410,KA,2024-08-29T00:00:00,Retail,True
382,Sanaya Bahl,sanaya382@example.com,2006425690,BR,2024-12-01T00:00:00,SME,True
383,Netra Boase,netra383@example.com,0671985546,TN,2024-09-27T00:00:00,Retail,True
384,Faris Sharaf,faris384@example.com,3280634615,AS,2024-10-13T00:00:00,Retail,True
385,Logan Banik,logan385@example.com,0937618478,MH,2026-05-19T00:00:00,Retail,True
386,Daksh Nazareth,daksh386@example.com,6138782931,TG,2025-06-04T00:00:00,Retail,True
387,Urishilla Bath,urishilla387@example.com,2020417929,GJ,2026-03-17T00:00:00,Retail,True
388,Thomas Bhatnagar,thomas388@example.com,6565198253,KA,2026-01-28T00:00:00,Premium,True
389,Dev Dara,dev389@example.com,2625827390,MH,2025-09-13T00:00:00,SME,False
390,Nakul Babu,nakul390@example.com,1002194672,MP,2025-08-27T00:00:00,Retail,False
391,Nisha Khare,nisha391@example.com,9092791456,KA,2025-07-29T00:00:00,Retail,True
392,Jacob Wagle,jacob392@example.com,9588373403,TN,2026-03-28T00:00:00,Retail,True
393,Patrick Dutta,patrick393@example.com,0543645970,DL,2025-08-05T00:00:00,Retail,True
394,Nakul Balakrishnan,nakul394@example.com,8113799563,UP,2026-07-12T00:00:00,Retail,True
395,Vedant Chaudhari,vedant395@example.com,6363179706,UP,2024-12-26T00:00:00,Retail,True
396,Pranav Ram,pranav396@example.com,2735435209,AS,2024-09-16T00:00:00,Retail,False
397,Udyati Shanker,udyati397@example.com,2534929298,WB,2024-09-21T00:00:00,Retail,True
398,Tarak Solanki,tarak398@example.com,4063356939,MP,2026-02-17T00:00:00,Retail,False
399,Chaitanya Baria,chaitanya399@example.com,8068671773,WB,2025-05-29T00:00:00,Retail,True
400,Tejas Deo,tejas400@example.com,4310742799,PB,2025-05-16T00:00:00,Retail,True
401,Nidra Goyal,nidra401@example.com,7016580464,MP,2025-11-03T00:00:00,SME,True
402,Faris Nayak,faris402@example.com,8501657905,UP,2025-12-31T00:00:00,Retail,True
403,Samarth Devi,samarth403@example.com,3817933554,RJ,2024-11-02T00:00:00,Retail,True
404,Dev Pradhan,dev404@example.com,7788178847,UP,2026-02-19T00:00:00,Retail,True
405,Tanvi Chahal,tanvi405@example.com,6241124127,PB,2026-06-17T00:00:00,Retail,True
406,Chaaya Saha,chaaya406@example.com,7567043103,BR,2025-01-27T00:00:00,Retail,True
407,Eta Sunder,eta407@example.com,7492424375,DL,2025-08-06T00:00:00,Retail,True
408,Bhavani Shah,bhavani408@example.com,9284222231,DL,2024-10-25T00:00:00,Retail,True
409,Ridhi Lad,ridhi409@example.com,2380552578,UP,2024-09-10T00:00:00,Retail,True
410,Aryan Ravel,aryan410@example.com,2752088547,AS,2024-09-14T00:00:00,Retail,True
411,Hamsini Chowdhury,hamsini411@example.com,0281406937,HR,2025-08-15T00:00:00,Retail,True
412,Robert Vyas,robert412@example.com,4301871863,TG,2026-07-06T00:00:00,Retail,True
413,Jalsa Rao,jalsa413@example.com,6565045547,AS,2024-10-27T00:00:00,Retail,True
414,Ojasvi Savant,ojasvi414@example.com,2662991234,MP,2025-06-27T00:00:00,Retail,True
415,Keya Chakrabarti,keya415@example.com,6462879232,TN,2024-09-05T00:00:00,Retail,True
416,Brijesh Mittal,brijesh416@example.com,7873002447,MP,2026-03-08T00:00:00,Retail,True
417,Vyanjana Konda,vyanjana417@example.com,1471959796,AS,2025-03-17T00:00:00,Premium,True
418,Yauvani Badal,yauvani418@example.com,2902572520,OD,2025-03-02T00:00:00,Retail,True
419,Chanakya Mann,chanakya419@example.com,8183219285,AS,2025-02-02T00:00:00,SME,True
420,Gopal Warrior,gopal420@example.com,2028457652,KA,2026-07-09T00:00:00,Premium,True
421,Raghav Vora,raghav421@example.com,6711207545,HR,2026-08-06T00:00:00,Retail,True
422,Orinder Modi,orinder422@example.com,1322342321,KL,2025-01-18T00:00:00,Retail,True
423,Veda Sankar,veda423@example.com,3108907140,UP,2025-08-15T00:00:00,Retail,True
424,Jatin Jha,jatin424@example.com,2501249552,WB,2024-12-30T00:00:00,Retail,True
425,Hardik Atwal,hardik425@example.com,3428013875,HR,2026-02-28T00:00:00,Retail,True
426,Pratyush Pant,pratyush426@example.com,6383615171,TG,2026-04-28T00:00:00,SME,True
427,Bhavya Baria,bhavya427@example.com,5716479473,MP,2025-12-13T00:00:00,Retail,True
428,Ranbir Boase,ranbir428@example.com,5207167811,KA,2024-12-16T00:00:00,Premium,True
429,Om Bhattacharyya,om429@example.com,3539613674,AS,2025-11-30T00:00:00,Retail,True
430,Ishani Soni,ishani430@example.com,7842711477,UP,2024-12-20T00:00:00,Retail,True
431,Chatresh Bir,chatresh431@example.com,0269524991,DL,2024-12-15T00:00:00,Retail,True
432,Saksham Memon,saksham432@example.com,7848588006,UP,2025-07-06T00:00:00,Premium,True
433,Krisha Savant,krisha433@example.com,0028427624,KL,2024-10-29T00:00:00,Retail,True
434,Upma Soni,upma434@example.com,8064796954,RJ,2024-12-16T00:00:00,Retail,True
435,Kabir Peri,kabir435@example.com,9056165565,KA,2026-01-06T00:00:00,Retail,True
436,Devika Chad,devika436@example.com,4152085076,TG,2025-02-01T00:00:00,Retail,True
437,Anmol Singh,anmol437@example.com,5696591713,PB,2026-03-10T00:00:00,Retail,True
438,Ojas Mistry,ojas438@example.com,6371834404,KA,2024-09-25T00:00:00,Premium,True
439,Girish Nayar,girish439@example.com,1987635148,RJ,2026-06-07T00:00:00,Retail,True
440,Ryan Sachdeva,ryan440@example.com,4987820829,MH,2026-01-01T00:00:00,SME,True
441,Radha Bhasin,radha441@example.com,5723246651,KL,2025-12-17T00:00:00,Retail,True
442,Naveen Kunda,naveen442@example.com,6312303477,MP,2025-06-10T00:00:00,Retail,True
443,Saksham Dutta,saksham443@example.com,2044820700,UP,2025-11-03T00:00:00,Retail,True
444,Devansh Ray,devansh444@example.com,1623198189,PB,2026-04-23T00:00:00,Retail,True
445,Wazir Das,wazir445@example.com,5963632123,PB,2025-07-29T00:00:00,Premium,True
446,Daksh Swaminathan,daksh446@example.com,1586734257,HR,2026-01-19T00:00:00,Retail,True
447,Chatura Khatri,chatura447@example.com,8645183760,AS,2024-12-13T00:00:00,Retail,True
448,Warinder Mishra,warinder448@example.com,2756041776,TN,2024-09-30T00:00:00,Retail,True
449,Advika Toor,advika449@example.com,5698570027,BR,2025-04-21T00:00:00,Premium,True
450,Dalaja Murthy,dalaja450@example.com,1238296577,PB,2026-03-24T00:00:00,Retail,True
451,Baghyawati Issac,baghyawati451@example.com,6526693008,UP,2026-01-02T00:00:00,Premium,True
452,Rushil Lala,rushil452@example.com,0696942152,KL,2026-01-01T00:00:00,Retail,True
453,Sudiksha Talwar,sudiksha453@example.com,3334476263,AS,2025-04-13T00:00:00,Retail,True
454,Omya Gole,omya454@example.com,2044397359,DL,2025-05-25T00:00:00,Retail,True
455,Kiaan Naik,kiaan455@example.com,3669411800,OD,2025-05-29T00:00:00,Retail,True
456,Chakradev Ahluwalia,chakradev456@example.com,8964652809,BR,2024-12-25T00:00:00,SME,True
457,Harinakshi Sidhu,harinakshi457@example.com,1586241502,MP,2025-08-19T00:00:00,Retail,True
458,Barkha Lall,barkha458@example.com,8562572870,WB,2025-08-16T00:00:00,Retail,True
459,Qadim Banik,qadim459@example.com,4276170758,AS,2026-02-24T00:00:00,Retail,True
460,Manbir Dasgupta,manbir460@example.com,1342284993,TN,2024-12-19T00:00:00,Premium,True
461,Omaja Bose,omaja461@example.com,7150416591,PB,2026-03-04T00:00:00,Premium,True
462,Triveni Srinivasan,triveni462@example.com,4905097592,WB,2026-04-18T00:00:00,Retail,True
463,Christopher Bobal,christopher463@example.com,1642361032,DL,2024-09-18T00:00:00,Retail,True
464,Jai Misra,jai464@example.com,6492515837,OD,2026-01-23T00:00:00,Retail,True
465,Pallavi Chana,pallavi465@example.com,5926610857,TG,2025-07-11T00:00:00,Premium,True
466,Bina Sidhu,bina466@example.com,1742243864,MP,2026-05-03T00:00:00,Retail,True
467,Chakradev Varghese,chakradev467@example.com,8661794549,PB,2026-01-11T00:00:00,SME,True
468,Turvi Gola,turvi468@example.com,6016459779,KL,2025-12-09T00:00:00,SME,True
469,Qasim Brar,qasim469@example.com,1680061027,TN,2025-10-10T00:00:00,Retail,True
470,Chavvi Patel,chavvi470@example.com,4122031030,MH,2026-04-13T00:00:00,Retail,True
471,Rajata Yohannan,rajata471@example.com,1472760122,GJ,2024-10-01T00:00:00,Retail,True
472,Shivani Kibe,shivani472@example.com,4960501667,MP,2025-01-08T00:00:00,SME,True
473,Balhaar Sura,balhaar473@example.com,7899730806,TN,2025-02-21T00:00:00,Retail,True
474,Amrita Sahni,amrita474@example.com,1795760243,TG,2025-10-06T00:00:00,Retail,True
475,Yashica Kanda,yashica475@example.com,9724665729,OD,2024-10-12T00:00:00,Retail,True
476,Kai Ghose,kai476@example.com,2971674338,PB,2026-06-19T00:00:00,Retail,True
477,Ishanvi Dutt,ishanvi477@example.com,8015619318,UP,2025-11-23T00:00:00,Premium,True
478,Isha Batra,isha478@example.com,2891077119,HR,2026-07-03T00:00:00,SME,True
479,Yashica Cheema,yashica479@example.com,1352478712,RJ,2026-04-26T00:00:00,Retail,True
480,Saksham Sarna,saksham480@example.com,0375482145,RJ,2026-03-04T00:00:00,Retail,True
481,Oviya Kari,oviya481@example.com,6667850720,KL,2025-06-01T00:00:00,Retail,True
482,Divya Ratti,divya482@example.com,6060290846,OD,2025-06-30T00:00:00,Retail,True
483,Hemangini Anand,hemangini483@example.com,8926738997,RJ,2025-05-31T00:00:00,Retail,True
484,Frado Bansal,frado484@example.com,6288431884,MP,2025-09-18T00:00:00,SME,True
485,Ayaan Zacharia,ayaan485@example.com,3468105485,TG,2025-06-03T00:00:00,Retail,True
486,Chanchal Ahluwalia,chanchal486@example.com,5399893544,KA,2025-07-30T00:00:00,Premium,True
487,Henry Narang,henry487@example.com,5712661106,OD,2025-03-17T00:00:00,Retail,True
488,Faras Pingle,faras488@example.com,9886497677,RJ,2024-12-28T00:00:00,Retail,True
489,Vedhika Shankar,vedhika489@example.com,8813770285,GJ,2025-04-15T00:00:00,Retail,True
490,Jai Pingle,jai490@example.com,0821545447,GJ,2026-05-25T00:00:00,Retail,True
491,Chanakya Mody,chanakya491@example.com,3270185106,PB,2025-12-06T00:00:00,Retail,True
492,Geetika Purohit,geetika492@example.com,9228777251,MH,2026-02-24T00:00:00,Premium,True
493,Viraj Rana,viraj493@example.com,8074120948,OD,2025-12-11T00:00:00,Retail,True
494,Chatresh Vig,chatresh494@example.com,7801820433,KL,2025-07-04T00:00:00,Retail,True
495,Neelima Bath,neelima495@example.com,0562608564,KA,2026-06-08T00:00:00,Retail,True
496,Bhavika Dhawan,bhavika496@example.com,4124620952,DL,2025-02-05T00:00:00,Retail,True
497,Hardik Nagarajan,hardik497@example.com,6546103399,DL,2025-09-20T00:00:00,SME,True
498,Ishwar Luthra,ishwar498@example.com,5786170630,KL,2024-09-17T00:00:00,Retail,True
499,Yatin Dass,yatin499@example.com,9671832582,TN,2025-07-19T00:00:00,Retail,True
500,Benjamin Agarwal,benjamin500@example.com,9420074946,OD,2024-12-25T00:00:00,SME,True
501,Chakradev Edwin,chakradev501@example.com,4161284639,WB,2024-12-03T00:00:00,Retail,True
502,Sneha Mahajan,sneha502@example.com,5537950209,RJ,2025-02-16T00:00:00,Retail,True
503,Odika Suresh,odika503@example.com,8118071569,KL,2026-03-14T00:00:00,Retail,True
504,Jeet Shere,jeet504@example.com,3703045319,MP,2025-10-21T00:00:00,Retail,True
505,Janani Bansal,janani505@example.com,7930361498,TN,2025-02-15T00:00:00,Premium,True
506,Parth Bhattacharyya,parth506@example.com,1249384308,GJ,2024-08-16T00:00:00,Retail,True
507,Aarnav Sane,aarnav507@example.com,5664187758,RJ,2025-07-13T00:00:00,Retail,True
508,Osha Walia,osha508@example.com,5063519036,MH,2025-05-04T00:00:00,Retail,True
509,Forum Mukhopadhyay,forum509@example.com,1076095431,DL,2026-06-24T00:00:00,Retail,True
510,Gauri Venkatesh,gauri510@example.com,1997179110,MP,2026-07-13T00:00:00,Retail,True
511,Joshua Bhatia,joshua511@example.com,0496110804,KL,2026-07-17T00:00:00,Retail,True
512,Viraj Anne,viraj512@example.com,6769915078,KL,2025-08-21T00:00:00,Retail,True
513,Harshil Arora,harshil513@example.com,9392845679,TG,2025-12-12T00:00:00,Retail,True
514,Chaitanya Bhasin,chaitanya514@example.com,4968549822,HR,2025-10-09T00:00:00,Retail,True
515,Bishakha Pillay,bishakha515@example.com,8920388065,WB,2025-04-20T00:00:00,Retail,True
516,Harita Gulati,harita516@example.com,7959959465,KA,2026-01-30T00:00:00,Retail,True
517,Warhi Kanda,warhi517@example.com,3379337563,KA,2026-03-10T00:00:00,Retail,True
518,Advaith Borah,advaith518@example.com,0812473950,WB,2026-03-19T00:00:00,Retail,True
519,Owen Kanda,owen519@example.com,2583230241,AS,2024-12-07T00:00:00,Retail,True
520,Hamsini Kade,hamsini520@example.com,7355289611,OD,2024-11-11T00:00:00,SME,True
521,Kritika Prasad,kritika521@example.com,9630993842,DL,2025-11-17T00:00:00,Retail,True
522,Jonathan Trivedi,jonathan522@example.com,3179128685,DL,2026-03-05T00:00:00,Retail,True
523,Ekanta Prakash,ekanta523@example.com,7749690333,MH,2025-09-19T00:00:00,Retail,False
524,Damini Sandal,damini524@example.com,9254812147,WB,2026-03-25T00:00:00,Retail,True
525,Udyati Vala,udyati525@example.com,6776657546,KA,2026-02-15T00:00:00,Premium,True
526,Alka Borra,alka526@example.com,1488814311,KA,2025-12-06T00:00:00,Retail,True
527,Gauri Hegde,gauri527@example.com,4443928404,TG,2026-05-28T00:00:00,Premium,True
528,Advik Sodhi,advik528@example.com,6333738987,BR,2025-08-28T00:00:00,Premium,True
529,Raghav Sanghvi,raghav529@example.com,3778052924,MP,2025-08-29T00:00:00,Retail,True
530,Umang Saini,umang530@example.com,6845909022,TG,2026-06-10T00:00:00,SME,True
531,Lakshmi Jayaraman,lakshmi531@example.com,1863715974,MP,2026-02-02T00:00:00,Retail,True
532,Azad Suresh,azad532@example.com,2316433481,MH,2024-09-02T00:00:00,Premium,True
533,Onveer Narain,onveer533@example.com,6212867163,BR,2026-02-05T00:00:00,Retail,True
534,Vaishnavi Dutt,vaishnavi534@example.com,9387430271,AS,2025-07-30T00:00:00,Retail,True
535,Vritti Sharma,vritti535@example.com,9014754692,TN,2024-09-11T00:00:00,SME,True
536,Tanvi Rajagopalan,tanvi536@example.com,9160324841,MH,2025-04-13T00:00:00,Retail,True
537,Jyoti Bose,jyoti537@example.com,8567243807,DL,2025-11-10T00:00:00,Retail,True
538,Hemal Rastogi,hemal538@example.com,6004125777,DL,2025-04-17T00:00:00,Retail,True
539,Raksha Dey,raksha539@example.com,4220912418,GJ,2026-02-13T00:00:00,Retail,True
540,Anjali Dube,anjali540@example.com,5230837081,DL,2024-12-31T00:00:00,Retail,True
541,Aayush Bava,aayush541@example.com,3353310600,PB,2026-03-24T00:00:00,Retail,True
542,Gopal Ganesh,gopal542@example.com,0681558393,PB,2025-04-09T00:00:00,Retail,True
543,Vincent Kala,vincent543@example.com,5520650637,GJ,2025-10-07T00:00:00,Retail,True
544,Caleb Bhavsar,caleb544@example.com,6497189241,UP,2026-05-13T00:00:00,Retail,True
545,Gaurangi Gill,gaurangi545@example.com,7150997683,DL,2025-07-28T00:00:00,Premium,True
546,Ansh Dash,ansh546@example.com,3639102574,PB,2026-07-24T00:00:00,Retail,True
547,Baljiwan Khanna,baljiwan547@example.com,5245086403,MP,2025-02-14T00:00:00,SME,True
548,Chatura Kothari,chatura548@example.com,9685270171,GJ,2025-06-13T00:00:00,SME,True
549,Jeremiah Chand,jeremiah549@example.com,9833816742,AS,2024-10-08T00:00:00,Retail,True
550,Yuvraj Mitter,yuvraj550@example.com,9734715662,TG,2025-09-11T00:00:00,Retail,True
551,Nachiket Subramaniam,nachiket551@example.com,6614982824,KA,2025-11-13T00:00:00,SME,True
552,Bhanumati Prashad,bhanumati552@example.com,1527323008,WB,2024-10-01T00:00:00,Retail,True
553,Megha Prakash,megha553@example.com,7491601692,DL,2024-10-23T00:00:00,Retail,True
554,Yashodhara Suresh,yashodhara554@example.com,0663370502,WB,2025-12-13T00:00:00,Retail,True
555,Aachal Kota,aachal555@example.com,0116691836,KL,2024-08-25T00:00:00,Retail,True
556,Xiti Walia,xiti556@example.com,9461195243,TN,2025-12-13T00:00:00,Premium,True
557,Vyanjana Agarwal,vyanjana557@example.com,1686462252,WB,2025-09-20T00:00:00,Premium,True
558,Yadavi Choudhary,yadavi558@example.com,9323023467,KL,2025-09-03T00:00:00,Retail,True
559,Chaaya Chada,chaaya559@example.com,1415093771,KL,2025-05-04T00:00:00,Retail,True
560,Benjamin Chatterjee,benjamin560@example.com,8069847759,AS,2024-11-18T00:00:00,SME,True
561,Divya Khatri,divya561@example.com,6690551076,PB,2025-03-06T00:00:00,Retail,True
562,Ati Kothari,ati562@example.com,7978630505,GJ,2025-01-06T00:00:00,Retail,True
563,Vedhika Ratta,vedhika563@example.com,5671649328,BR,2025-06-08T00:00:00,Retail,True
564,Widisha Chahal,widisha564@example.com,8727178333,MP,2026-03-16T00:00:00,SME,True
565,Ayush Dyal,ayush565@example.com,6434712871,PB,2025-04-30T00:00:00,SME,True
566,Hemal Purohit,hemal566@example.com,8633414111,OD,2025-11-24T00:00:00,Retail,True
567,Jhalak Datta,jhalak567@example.com,6904098366,UP,2024-12-31T00:00:00,Retail,True
568,Hredhaan Rana,hredhaan568@example.com,8752437729,DL,2026-01-28T00:00:00,Retail,True
569,Dayamai Thakkar,dayamai569@example.com,4973746052,DL,2024-08-16T00:00:00,Retail,True
570,Vinaya Ramanathan,vinaya570@example.com,2086567566,GJ,2024-10-18T00:00:00,Retail,False
571,Robert Ramesh,robert571@example.com,2590472927,AS,2025-08-27T00:00:00,Retail,True
572,Tejas Hayre,tejas572@example.com,5912662015,OD,2026-06-16T00:00:00,Retail,False
573,Yutika Nigam,yutika573@example.com,2630136749,BR,2024-08-22T00:00:00,Retail,True
574,Lavanya Maharaj,lavanya574@example.com,5011117830,KL,2024-08-27T00:00:00,Retail,True
575,Anusha Chandra,anusha575@example.com,6764921518,BR,2025-02-09T00:00:00,Retail,True
576,Vrinda Bhatt,vrinda576@example.com,3129208751,TG,2025-04-13T00:00:00,Retail,True
577,Neel Chahal,neel577@example.com,0118458260,HR,2025-05-10T00:00:00,SME,True
578,Sai Dey,sai578@example.com,5859883103,MP,2025-11-23T00:00:00,Retail,True
579,Tanveer Desai,tanveer579@example.com,9542961844,GJ,2025-06-13T00:00:00,Retail,True
580,Fiyaz Kumar,fiyaz580@example.com,2831435989,DL,2024-11-13T00:00:00,Retail,True
581,Radha Raghavan,radha581@example.com,9314181861,OD,2024-10-06T00:00:00,Retail,True
582,Anjali Dhingra,anjali582@example.com,4016361128,KA,2026-01-03T00:00:00,SME,True
583,Ikshita Manda,ikshita583@example.com,9102562588,PB,2026-03-12T00:00:00,Premium,True
584,Aashi Andra,aashi584@example.com,2269405396,DL,2025-04-02T00:00:00,Retail,True
585,Upadhriti Thakkar,upadhriti585@example.com,4683414651,OD,2025-05-14T00:00:00,Retail,True
586,Noah Bhandari,noah586@example.com,4870682778,RJ,2026-02-17T00:00:00,Retail,False
587,Ranveer Amble,ranveer587@example.com,8538909728,PB,2024-08-26T00:00:00,Premium,True
588,Kiaan Varkey,kiaan588@example.com,0676251538,MP,2024-10-27T00:00:00,Retail,True
589,Chaaya Lanka,chaaya589@example.com,0963480797,MP,2026-07-04T00:00:00,SME,True
